latest_burned_block,sender_address,total_burned
24606735,0xcb48a81d61899cef68c6a9c4fbebef8fd3498676,484637918957550
24622343,0x599299dd5ddc7795f9284dccb2f8c713bc805d8a,279756070366438
24588231,0x3a9f4062ce363664f4f50d0e08be7c85b17849a0,454970092881337
24579860,0xad155c939d8d745dd488567b18369c13cdd841f4,5387169576179909
24629817,0x0fb75c54038130a4bfb753c3aaaa21266625cc98,1808618380918619
24627877,0x6ac69296de99236da854603cb3ebfb84c28af55c,30873246460000
24633363,0x43aae4d3552bafac4eba989d1bcfece050e1dc9f,2187851930577
24623114,0xfaad5397492a804733654272c6c3a37ca34d1cc0,521179393364395
24612721,0x65bea63ca5ef976faddc282d3fbccc9d6863562c,670167557305184
24604248,0xbef3fb9668f80144a87e4349e4500421f2d2ad67,202633377689781
24616699,0x94f684c35ddd06921eb35b5f00f0d0a8c5309a21,2946706306310044
24581229,0xa496a61b864493d096a0ae5f531c2cd8d7687ce7,1525272448236361
24598176,0x9c017079fcb2fd7f38ebd41ebedcfd86d2d29d17,34373590515444
24626135,0x1db674e6c29ffd3081e052deac699e2f15e16ce8,1263152080607725
24595720,0x839271ef8feba0466cea5cfae4daa991c3435e91,290828488749903
24586555,0xe2d9c8a247c6bf98e56bbd82b5b293e6a15bbe39,2361249767968
24589416,0x6013146ccbb147a99ac522bac89cf19263ad96cb,25680492025153
24584184,0xa6adb403392ff70a0ef71a928a2b45da8b9d661c,18069910144305
24588369,0xd01d76685ca7db937c4742f1e98dc17f4a0090e5,706687956187570
24579173,0xa1fb7fa7d0aa54b9f0d2e88599387976bc1fdea1,151885273901447
24614779,0x6b4f3fbf855d4138dcb98355eca869ae313a746c,64706927008280
24595236,0xf589142c900963f2526a111c58d297c8029ff20a,3348056964875406
24589222,0x17b7b52067dad0f084c26ff347a47b4394a65097,17158643589793707
24578959,0xee3b64210adb28638d5686c3ceef1b41416cf046,191097497475132
24612012,0x5e12e55b9abd6f136ac72d111ce572225d128ef9,832515300936714
24578973,0x11c486e7bf25b8548d8f181420316f01fd43f4a2,2171833111000000
24580693,0x794b84a801aa56144fe25b233e3604528f578114,66058282654554
24596265,0x21c106f32e45ec16a377570ee4214d40e2e8a615,36440222106665653
24634158,0xe33a7d5c0d8c9b585c6c5db9bad95e4cbde8052f,17542253915961
24585300,0x47311301ee2910aaf814bcbfa0029f63064c6e76,12091913182
24624590,0xb4c78cb37233287d3f6188912cb26861b16e62f1,81833522130
24623294,0xd0923537d9819782b387a07e8f9858ee713847b0,13798918660213
24602583,0xa5ddc432e5ed726d602bd61a7321e68c6738d8c6,410881078797679
24607842,0x158cbe24e0c054c5d06c5984763177ccd27839a8,644948123000000
24583084,0xfba5c010a0a353dc48bc17403459d9c7c7f28950,41748380352750
24633860,0xab8d6f3049714fbf112090536b2c08d3329921f7,739604156000726
24586997,0x427bc604caa3b82b9101b2fe687ed0c143a53f20,209222970921581
24632196,0xe0f29f73c015251fc907eee9303f1d5c9e664917,5027599891880740
24631445,0xdb25a7884c810709d554985b2e721c16f74b694b,126212255575067
24589383,0x6b301f12ac1e5e2c116a3780ab4e5d19034d5e61,297518587883383
24633459,0x7e19c25679a5f4cc1351e80d428ebe6df929adb1,29904025741871351
24615083,0x900b5829cef46d0b240ef4a2566733cf9dbea02e,494002293754279
24581612,0x051b8bc9e8e31175a511ef2baed60ef56ea74ad1,2228650624608414
24599055,0x33cf4977eedae8278e3c0344df3eb86b3c83480f,3963626506695616
24595341,0xc12e49804eee20953ca6f3d4b1536bcf28adec2c,334890545252000
24596564,0x582610430cf8d848fecb9e3dc4b1351b4d699f43,5311259006924
24633493,0x2f141f5ab2c225efd168874ba8ab14a03af63c0e,4131993976654194
24578941,0x4dd7d4c658e2b3112cd777c4a45122f9ed1b8c73,69168087703382
24617032,0x6aafdcf2a1d9b8f9d2176abde505e4c8df12fcda,1371700819796776
24621271,0xeff8331df85b5b7896d7aa70b3e40cf181836716,301408369557972
24579980,0x2be60b0fb138479f7333086cc2460620436a110e,1303728460500000
24581494,0xc4da1707a7a16cf4ac15d75d6a49a684b23ee1e4,12814013518548598
24598069,0x16b3fbd04c42c47ceebf1202e31731f137affa36,11621237352
24593107,0x2b91b4f5223a0a1f5c7e1d139dddd6b5b57c7a51,2981359579821342
24578913,0xad8d22b89e55490e72bb5b06971f47c4b329e8b2,109091670421047
24625092,0xbeacf3f9e0294283085e438d91e09ec279547a9b,1349679455314008
24592213,0x0735e71d4ba6a11114c31f457649128639ed485c,1599672463757
24582837,0x5f5d1b20d83954edb2a7c9743283ec736e35d625,8707129183337
24594931,0x2e82188ceda6ba66fcae2c85e2d04196acf5c996,95310908537893
24629986,0x060950d041bf0402b973c8e62793b2b561f8c64a,22174914555698
24585092,0xfad9b17897f478f3293306a8f8e5e77fae18e84c,53456338657899
24592043,0x7e68c1adf83a1967aeafcd0bbdd9f7c83f237494,44488061774468
24579618,0x3d326c7e52d84732729ced69468b4a80f456c390,1316635971390490
24626537,0x484de6813ed85da863c5735ba710c2b971fcbc88,3955286453810438
24634610,0x813436d4ed2620ff52ea962065e3a9e2ea8a21bd,131176886244799
24579005,0x4b3b0a6c0bacb088b6b0b0ba31bab77282068117,2906201838336122
24591345,0x337284a15c2bf54d0ecf66e71923bc6858fed57d,120444786287074
24607241,0x0ef6b0c411019b2237a2c9a998783c4077e1a6b4,284173227510970
24592511,0x36e3258dc9759899201a2349b1eb0e3ed9855d24,54872082298058
24611739,0xb0812e0006470fe99f71165fc7c1a2312f7b90f2,11413734623049
24579983,0x10507388339b5a3f37146c46ac82cd31f39c900b,54830047498791
24602405,0x81f0c46425be9ec311d99cc14c190d99fe78bfdf,1679303656995959
24580636,0x72aef8a600f5d194993a14476e2d90df31689a76,102224290715856
24583833,0x0753079190dc6560d36e21bf5171e29738c18f07,36738672211332
24590556,0x1afbff6cade09faf0035e538dbe718eff0b2c142,346519342114989
24579182,0x46644842de73a3ed1fdec851a7de4fa463eb21ec,9349940247318
24580451,0xacefda8d0ae620a54b2f6f60259ba50e023f7b24,5359565326374597
24633912,0x3c13dc60dc6d5fe9f465552e2177786973a2dbb9,1093857786779348
24610354,0x57de99e9d151398ebb827421f777c707a1226edf,3307561261523438
24595167,0x0c90718837cafc06602223b4ea70ae8701064a0a,96595452014627
24632372,0xd6ca9b8b51b19bfe641a935b61ad92300d4fb842,588863093127
24579243,0x199cf603c2f60677c17194331010c51bea71b33e,27684693663690
24625217,0xa7b499eeb624d79102c8825edd963aac6d85b8a3,300027880302000
24584153,0xa45da48d0a108593e6e54849618103a4b94dc4e2,1153930022076409
24581871,0x9c54a0cba7aeb5d84020b02bdc8c3ae5ff65dd8e,389646763200730
24631598,0xeb1fbdb22088b746c3961aeaaff25bdde0667bc4,2728609421807873
24585399,0xc927203a5a0b048171857624629f47f24bcc48b6,533218306523530
24619274,0x09de46dff9e65158a575f5ac79f9315e4d0161e1,12640565199860593
24584231,0xed06dd7e4f31364fe62476b0c2d8c17a46b840b0,1622616956033470
24597315,0x121f60e7bd907fe02dadb58b8aa27b9f208ddc6b,91842288249
24598572,0x491ba2fbb7d3e077edb64acdbfa904f7e75487dd,108768342840000
24585613,0x6d77fd16200168f1858c7962631c672c06b88dce,772826811460
24616887,0xfa6890f5925844210c46131968648543d6871596,4175320827846400
24584642,0x2d07965172ea2c7574371fd6f848363ec15b36ed,93219018807306
24579361,0x1405d7e44400824de19b24c6333d0dfa2f241774,114207855156626
24580013,0xf3f8c895707801dff547ed68c23261ceaf3e2f49,186710949843887
24583791,0xfe5b2ab47c94edd1e61738c96e29718dbb7d8f5b,14682268756033
24594648,0x6134a3039dcb61f6c9c75890c6189f929ae82866,131683625765884
24586321,0x538527f3602acad78596f17b422fcf5613af1409,68016131000000
24633966,0x251065f1d7a587214a543642df04c6eb0d124367,232610749447376
24579927,0xa05aedbb0c614e512d417fd8693c95f988159826,2276830737850992
24637524,0xf5dfca950b5f037ff78933f119c41e80620513e4,61205124786949
24635188,0x346b520762671f864f5d10625e78f7e33ec25446,33667203192560
24625678,0x6a30b26130d38751b6b6b73c836161176e38760c,13412228686909
24596299,0x007dd6283f88d8aad9f9973cafd76de196be1586,1000000000000000
24598587,0xe124f5e9cacc9c50c6db343e2a0bf7ef4e112580,96377711778005
24628211,0xf3b9addede3f9be35c62e6e4c78db6372bae80e3,453291649483485
24597034,0xa97facd6bf13ccf275deec3c7fcc979e36cdc34d,931199758791063
24586506,0xb36fecff4b3608a6f642fb200ae9e3639943610d,290087582146801
24626075,0xfb606edda00bf91738c5d55f04d1c21907aec98a,49053440418944
24632258,0xef20a2c9fbed7e47e55d596b107c3ba25ca25df2,94314048638271
24596005,0xab4fd86c805d2034ae15fc9f79f151d7cf188a32,18606501356633337
24604777,0xfde1702a1656ae82ab2e29c7addf11ab7f54b0a3,838216997936494
24636987,0x29e6c5d260e4b800e5a2226afbfca66568310da7,354286067018161
24620490,0x4ea7319e98549062078f425cc66f939dbc916f3d,421951384573881
24590131,0xc1755b2a9ee0fd95392f9fb2ba5cc6281a0f3fbd,42990092638949
24597556,0x4d72d4269ab46962713ca19cab8161a87684a163,4549266757232838
24604149,0x5fb0058280611b57e7fd96dc4ba3616bd0d29806,123983143418192
24583247,0xae57c528d763cb5b56590b1180132a99553757c4,505797636350885
24618836,0xf5cac1effc928165b18f8eec9e4c60ef12090fb2,2875106048123429
24593274,0x7c7c4408a1b66f72163b455d25a67a313733fa5b,1164219871598898
24606410,0xe94cc1dc2bc33263a04432c006b0c9f616e836ed,200025904845479
24630440,0xbff9190fdd1619092a974f99ab1c149a4a3da7af,566831484662
24606182,0x000f38c11de32df3bfd065c37eec99a00a42546f,119723416538174
24624433,0xa01e10a704cff03be51b5047281e8d3c791227cd,1607007275594858
24615629,0x5bde95670459ad35ede52bfd874f30e1b23b04a7,61887630821176
24598103,0x644b51d015150ab9f847a39ab8e0fed05bf6efb7,27527880920863
24590159,0x92c8e945941d9a347b1ace011e8acc5dc75152bb,10951684924144769
24604136,0xfc4b4898a1678ded3046b64ea9c7dca81aee0b51,51816373808746400
24585439,0x0a2959450fae21d734d06daf0c76f0913eefb156,177927038664209
24579724,0xc16f9c800e41f332ab07b663af6fd6e9857c4403,232451673440016
24597312,0x1acfa27408f8caea61fb47fb705ce09f5aee99e9,113361524338141
24598691,0x79022d8a4d34f7542f84358a6ef8479951cf395e,28161335815586
24593243,0x0c1fd8441c36b288ec0f77e12ca8ba27a27b28bf,7764521641127669
24589735,0x4991b3214d2d7f923fc248f16b17de5f4050bbba,288236523166216
24596039,0xce15aa0eba4c44306093876d4f8251ec840d20ee,160000000000000
24635521,0x5d61b59c40acae2a79b06c076e077becdb538556,34170633355104
24611536,0x0ea24ba038ccdf1784ba69a3446bf79d9da013b7,500000000000000
24591392,0x3db32379376d673aeabcf4cbf4ab21d2aa638d2f,59525097025813
24624474,0xc0fc2fa4629a1a23ded78193ac16dfe6ffc05269,1536104034401340
24627662,0xa986c65d450106b1a066085a31d6172fa0e0a880,20474698493547
24585081,0x147eac1a96b0a1f29799e9290e78462fae4ee238,61815962268151
24632538,0x45ac84425dab65f51f25075804969a3cdf2bf8ca,282200536104699
24614405,0x7a41cbbf12cd7180f20bcb27b34bd8ea848777bc,49407520140000
24583253,0x9c1fd65f14a4e373b7113f8bc48a4a23cce3b76f,90471197741222
24593601,0x30f32804f8f4de20be1a1bf87942bfa0a62ae56f,524435940236
24586439,0x8ab913a71a9f181c4dfd051a52a9ec91dce41855,851255701314544
24581156,0x062fcc6ce87844d0b350850a1140d3a94c8fdcda,67283177890524
24635954,0x987e7d4c849a9de59827a1aadc9220550c19741b,43716781821427
24601817,0xbbfa899a9b8886a42ecb8ba41cdccbd2126ed3c3,124868680159746
24607841,0xf93b8ff4a0d91a6f0f695d81ef994b68d9cc61fa,2545246000
24637525,0x13d4bd03b5cf465544e69582626d0283c202439c,1706397710344613
24598607,0x82f346e0f3852989a80a1f80c2222963399b8734,71325097302998
24584894,0x9f909691735030a324444407d373775302441637,87425589127674
24588286,0x18b782753f37a2bf29fdf60f8ae9ba61ce4cff58,127224172370126
24590360,0x1a7a6842231c6349305c7d5204081d185afc9974,5000000000000
24619720,0xb78196b3e667841047d1bb1365ab8fb3d46ab1a8,1540041337000
24621416,0xf2335140d3e76327fba1f694b5018a19c5bf42e9,1997129771922
24612961,0xc2f34267e19a8391a8ea0fe8ec802bfc2fe4c467,240602203175143
24585583,0xf6fe5b2b625a237b9fe1eef2bdbc156d4866e28d,545583420208512
24589940,0x027e614d5adfb5d74affd4bcf2864887b581057e,1391188999353
24601916,0x2020f42e976edb34703afff67ba14b0ac106a2ee,740822035378818
24598117,0x723e50dded52b4a7418a9434e8bf9d7bce8caf25,68078227316952
24606820,0x14af3ea2bffa95bdac609b6919ba0b94c7480778,2588784190124213
24637106,0x25be2281deb6b7e54b90e2e1e0e08c5f91a9d9b7,4351400946111437
24579057,0xeb0103f682ba4013f9b990e6ff411b71afa73f77,1246688437634590
24600059,0x0aefa6b23a5eb9799144bfe6631e7c4b86a3ee60,1800000000000
24597807,0x8a183976686c15797b86aee156e6b6c451da3ace,69952016166258
24611399,0xd0e55d7556e7879d35ff58e668e2989bc2c0e4e0,373547641393761
24616425,0x16abc627af046926d610a1dec85a1cc2f7785614,3035870
24584182,0x6e5c6d240355417d6031968dfe9f237179d493d9,1161800092955150
24580480,0x211e8c1b6cb5a0162a95e07a3bf173f954e76af2,100000000000000
24592658,0x708621fea6a3e127f775886f4fcc5a7edc6cc736,48649943960256
24607640,0x66e58104efa6c3bfb151ea5eb7ccf167d88af06a,203638998991180
24595554,0x65857f35eed00955569468cb8694de7173bc69d6,1636605047391992
24584285,0xb444692c5f6c8b4ef271c027cc0b608fecd3a575,500000000000000
24637698,0xbad73dfb2f65b51ea1ecb024c9a518f968803756,1292484667108
24588042,0x73ce58039863cbea958c7d14e5010e789563de46,346083988790749
24583111,0xdde0c86401b4ae5afdd0765c9f009a1c03a931c4,54621260757118
24627508,0x764763224530934c5dc6d7b59fa8a8331afdbe8c,6348940354716
24603411,0x0f57edc54b9799b991382d3c445c89aba9056134,39669461802169
24596391,0x50e175cb8c54a68efc1afeba91bf024521b4635a,1000000000000000
24631963,0xbf36de73cea432eed58bbf3d45c6c56f621c04c8,529287973804911
24635459,0x67f819b4d0b061805b0fbe54ee57a09b9c20ff0a,34176662409862
24621426,0x075a4bd432e8e862733c8e41efb773d604f35e5c,465070093500
24600117,0xd18520b28252825bbf3864588df254ef72030cb1,387946804421194
24600166,0xee82896b91b20e10ecbbc8b4875f72ac9fe696be,60385977388728
24614643,0xb3d17feb2e484311c1f5e1e6f44098ac84bfd03f,4463967265605
24631574,0x646810f4afe8f7cefedc82bd5a2fbc5266aba518,1971087231015017
24579269,0x41e89dccfcd4abd4e187e7c88fc2a8844e1d2462,4261869970214
24612121,0x2301988a3500284322a63f6719f4c4f4c2200150,2112618000
24625343,0x21fe6ed6a9f2272c2574aeb438a3215c484b259c,51075990250194
24589600,0x16bb0b5ada11be9e07c18afdc8947599be2066d8,86569914227821
24616188,0x230886466ee6d7e683bb79e26e7860ecbbd2708e,3117751631132229
24603778,0x847c944f5b9b38f0c5331580cea67a7f1ec17388,100165058538522742
24620979,0x5a6da46839fe767c8a481a735af978baa5576944,1609128188732215
24615897,0xa5fd74e9788bd960dabbc3e2d60a7b8f671f64c8,605380068972
24595926,0xd44a442c752e669fc83174313905a27befb80296,11094404559000000
24609936,0x9cc0ce0134506004c63dad10ed53415efa596990,308840303455988
24590251,0xaf7674566a41b6f670c2030eeaee717fd1596ad8,1989398970969739
24579321,0x484ca9ab5a676c864c907dfc2ea01ff3458d9633,1000000000000000
24596908,0x1bb85b13c8c7a2eba8ec83687188b45716a966a5,172777148375763
24582608,0xc0123d2bf1cddd3714f68db3bf7e7570282cdb63,84372962489670
24589807,0xfe5c42a3f14a1ee3cb5073b0d8fb8d6d1e67ad05,205706319861558
24583395,0xd93f61fdbad40c329796d8f5c052f17b1d4654ee,8136743475916
24610498,0x0e07ecb7ea74b53f41a3c82b9ff7323512866ce8,4326405997971813
24582603,0xac907b3cb603e54b2f1270d772bf324e943d5826,7053661130351212
24583117,0x75e3c1073c71cb75b1735598fd85f81fdde551d6,56625924290000
24583635,0x4b8b594b5c1da60094d7fb3f29487d21327c21e7,185466399575213
24584631,0xc3ea56540e06f0bc9ee70475663ad6f7d82beb37,67567234686253
24586685,0xd82d6e4ff3fe44ecdb4830e1e47d9b36390c3f28,209708225367409
24627653,0x46885051db042ed7640de655e286c37bc102d197,14170200424935926
24628077,0x21812b8f3ab92a235ff104b0207f75e381b6f1b8,175894003001855
24593030,0x326a99047a5e8e687812c8455bedf45026ed63af,65202465660
24607760,0xab4a1dca9da841a73763bc9f9561f9b429a2cd37,22048018600000
24589469,0x6dde0f5fd7323ecd2d5ba163265e6808fb5bbad4,86624006585279
24596282,0xd1c0e4a4d972b1427f154054aacee5b50b3c7178,155769048521194
24594931,0x8e8f09af01b7f5b89789df7841744076f458c61a,178826049507501
24594897,0x2c7b2c0e07dc695d09945a59010fd551914f00ea,20677678542707686
24579955,0x5882e5bec3b34f46ec516b7e4f7ed5c604e8f42b,102848422531770
24619547,0xc00553c83af24005dc81e3ecb73ccb1d12c96c97,2632903718263434
24592574,0x3c75fa881cdde06891fc7dccb458219b9e50aca2,183823187261568
24584899,0x613a17d6c39940a5ae8c61e059edd8a094f58bae,24940865759103
24621889,0x7bee10a601d3473c524e4e5e94f1de2911f1be12,651014115696
24579092,0x20dcfc36c572c95323423c691c6c7c0e2cd9bb95,27873201423867
24633368,0xdbbd7e40e4c2e088d13be93d625d3569d8821f4f,29366225077500000
24637302,0xa37aa51ed9e1cdafc3093b3564e0dcd4a9fe501a,4580000000000000
24636767,0x0f45f396b01e1a7854a712a7aa05dc4b200ebf37,1778961707391
24591686,0x9d5ca48d20c22275c922cbabdc18379788f4c749,19210846469471699
24599817,0xe1d1663892a1dfe82c2cd11810c9188b8a9b505f,15316199328462
24618440,0x67e21935a5e9f5d1c60c4c1f061e82e42d5dc8f4,1429748876763463
24584918,0x79d1d9bc68887e5a202e0b465227e36dd982bd6c,1646398812227623
24619210,0xee77ef5365f42663e45dae0787d9f9f9c0a69d1e,581041917227049
24608789,0x2569a1ae43285804944010c805b9b70023b2a19f,199148436070
24605438,0x115921a41f14f1cccbac404fed1dad824a5ea29f,247796996000000
24634435,0x13795624b9ca297896d7a4a84d1a944ddfcf5a3c,97366079738889
24599888,0x0016d36cec0abedffe3f2f9cd48f3da74b859031,18582452250895
24594131,0xaa432dd9291e8f6e744ebd5c6105e3295c82d311,1000000000000000
24590454,0xb43e5846ff295debda6f5d4255cef9c31b415441,253018645706895
24579357,0x42f3cac47e8cf2bf203f341607edcc956f4b6a2b,19904668630121
24626499,0x31d3d1ad20a957421235ba6f86c9a13ede6320ce,4267039335667351
24601310,0x818b54afc4a1ac29087f63523119a0dd38cf0265,2098117988263818
24606950,0x9a241d67389ca97ee4a3c7c177382b6deabd6a90,29081456867105240
24614129,0xd2a3f9c6fbe4c13d979898e603d64561264a6b35,474383489606094
24594907,0xaec348bad0e323ae6f196ecdac28fc5de227d78e,10000000000000000
24637188,0x080280d11f1c0e57c0e8edc77e0292433116fcde,180777354947
24613958,0xbc23870bb364b7e2458c3369f43faf44a6b8697e,2547797427504
24598062,0x2761c535003dcd51443666df97b3dba06781c878,69741532802
24590368,0xcacde0c682bd854e5206246854744c87632dfe7a,7903727207268146
24600853,0x605e39d307bad8c70f0124da9f604434d8067488,1333364914842655
24609885,0xa2425918f30af40db42b7ed6197be7f7be43895f,4047799120614011
24579341,0xd0f3dbc5b1c684299ff47a0a678e722a8ddb13d3,1786341970159160
24578954,0x8fa84759562491b2b92fa649971a236054f5c413,325366859745565
24582725,0x841d6116b3b6446744da6c69aac3e7f34b18d1f4,6212004989727
24584726,0xe5109ce6733b82b6a438381f5129ac2feab1ce42,349321010652549
24583600,0xe584ba1f5085183e87ddb43848a6098ab2d1673a,4452406456213750
24591481,0x5ab11687cdc7e73612d43b78ab7165764bc53539,1796268137539825
24623745,0xb3b8092d87cedad879514059912c35c777c1437f,44176457135286714
24604396,0xf9218f24cc9f9764144f77869688dad01d553fc1,238707228435847
24579476,0x75e7702bc91afb60150ad1fa79b8050789f5087c,154705903071892
24622622,0x84a0fae4b0d5b1650ebf8be81830c973b3e153bd,3247283739903378
24631944,0x8d0f71a39ffe6b0a5a09ff0865b92c77a77db23c,15089429481247919
24583217,0x8fb768bbff9472cdd7cb020fcd6c444cc604c366,95615030765245
24607303,0x6d5283ac4d5d469e3d829c68548c639324066cfb,425876520
24578986,0xca11c106fc3911019edd2b509add0d8bd30af8f4,2653091796046046
24596328,0xac6b3d10408b8fcee23705a3066277a79c8e0057,47115101518567
24589262,0xae6a5e76939e41d4823c57650afa76c8221a7e8d,8700241721438
24603120,0xfc3d6ce4b4e12adc369491b4bcf99b435df37a9a,125785640641930
24614520,0x1a486eec82c26555c0ffeebee906f26ebbb3ad33,116339547257967
24598990,0x619eecd30be9c263ba30942e236753a1a41b98da,230856335840000
24596493,0x4522b723d9187f4c0aa31966c9295b773cc71cc0,154584034086411
24580084,0xb4b97c151d23b61f997d3f11d0b9cc693eea28c5,62497153160711
24586782,0x6fb9dfe12afa228767cc6410671fe73d3b74c759,436224064679682
24634460,0x0fbed01e79f701baaff9e6ad07782fe06f669416,12065207902998
24588104,0xcfb0bfa4810346cab59e01089ece2713aee60d59,1750340325356489
24579030,0x8b98a2b443cec1073026ae00043ec828f1e48ae5,1209569476951
24627397,0xca4cacf53153b15febe067784805aae81c3c5bd5,1374069671287363
24620922,0x4a4c43230e64b397f6a0f11c8714f880741d5a9d,12873836452178
24624208,0x8b6b7e45a6b22c6e52eda1ed480e6386ff5cabb1,122300000000000
24582068,0x47d422fcd0a07267ec6a313209f0bcc001ef511c,26732949963025
24606161,0xda3b22eb2a7a008e574df7671c187f3280b4e366,202098535700000
24620703,0xe3d86c406d4239b1e36d132196c11a840212ee59,351239660544382
24578111,0x90fe6711e3c6d9e505f8baeab3a1e9af8cb1bf21,2244898650499660
24583560,0x0d369668cbc7a426656d68c7d4c1b1e95842b480,136556438841310
24619692,0x218cd7a6ecafc8dfb02456a61539fde5dbe5d22a,23040806169823
24622420,0xd924d8402ce135957dc35fe338c61690e24861ad,212000000000000
24624218,0x9587b559bcf8ee28759250c972756e2a5354bdd6,17404016090000
24579033,0x9b7811daf03499f44eaa9d21c0975e9a8365bcb9,359073518290376
24579168,0x8dbabc10c584131bca118115dc6eb73914c89c34,23058233546660
24603944,0x00794b7b900165f452e2b02cc191e6b8b6f8f869,4598979830065
24588830,0xfe85af56149508d9724d6fdbabaf68b36376dc15,3225379433
24605499,0x96289e0c5e166343915352377e13e94f46815ae1,418142699427615
24593559,0xdbf83c15f894b235b961e35a3b0d4d3f74c5118a,14026346411271
24582458,0x283939bfd3cadefa6f12e8118dce403a2a3a12f3,4064065011685226
24588469,0x87664123d5e5b661557af3d05e628c95a7276d8d,14506622590544333
24634866,0xfde91f8023b5771c2bd92c9f557c554eeae06809,5398084013436983
24579114,0x67e0c1e9bf2fede79e5c1f8ea42ec818d44b7ac8,99349333835049
24580391,0x8ea69d04c0c505d72199bfff991283bff3db194a,2598728078421693
24610038,0xa55dfdf7ccf530a316c9fd40d03bf9bb41808b87,6508893083752267
24608649,0x81aad8832d89eef525dbbd0ce24e74d17de2c6b4,897565834578016
24592282,0xceb780385e065697669e33a07266303598d085fb,31716291334328
24619471,0x9ab1c0aa266821abb6945a1b72543ce55ea35cfc,6028584134596
24579186,0x9752fdc4a4d65e67cd2508418d2ba6f32828f4e0,92182684175463
24626146,0x6bba2e1361fbd7412e1d4503667cbd508c90bfe9,149400000000000
24618687,0x27729c491a371e11381f5eddfb6a94e5187f1689,696751650060703
24579091,0x38940d9e7344ba8dfd4fe9bf19afbbddfcc99464,292211606663456
24637484,0xfb101a4332988e30063b053244e4d6f09e570e72,95922961084107
24636050,0xb7d4d75f495f8d21b00c77209999008fab77d8cb,101942337881337
24578962,0xd86ea7323fa242347abb4fa59449fcfe15cd6bbb,2935808838544821
24608318,0xa8ea1af0077111bc3bf132f864a21e359f18340e,1036023061375593
24605214,0x478c9bef4702ca6758f3ed760a51677f74813df5,250847979948415
24596056,0x17e6d71630fdc84970b02daab7839ebea556be03,323333079808739
24634613,0xb8c18e036d46c5fb94d7debaaed92afabe65ee61,2568810676733
24579017,0x84d0c576b642c14d31cd78d2ebcae23ed958d487,289000998588184
24587065,0x03e4ae853fa5bc1a75be2128638a4d737d97d34a,159349654898725
24599347,0xf7c277adb97a951588ac14d69af077f39ce79345,352761080823690
24589153,0x8e477f88685a9c34f69b69fb439f5e0305121999,4248358694541024
