address,holding_balance,rk
0x0babf2dcc0b55ac2e6f06129775ab08765ff2ae3,3219984237217029587893061,72
0x4e47c1ab3eb62b7f5ee284ab0c1890a763a74f8e,3162569701724032073474243,73
0x7bf851f58dddbaf5a2d0bb0098741faaa5392689,3082087679210852319240209,74
0x36af7bc80851f261707d873cf51645af5d782dde,3081671083354119368614504,75
0x571c0c6bafe186a85df38325ba4e421ff295a9f0,3079411634675417634420769,76
0x0af6a585cb9f8b84eb4d4c54da55c425b3de2b69,3040376674078572140344220,77
0x6a1a252e84bf1569be1652c53801c85e26b142fe,3037871485404352630157006,78
0x2225349cdf7f16156d7e4fd5eef774fef180cec1,3035994857296388758872476,79
0x15f5bf22c1cb6484bf7b5694cb92dc53fe77b280,3015517042650144332849991,80
0x03c9b67f05e8c5a0ec8c75aa867bf630025ba7fb,3000000000000000000000000,81
0x8cf3e86907619c3b9a28512365d535323d58102a,2986955255660839164183704,82
0xd6074e349997f45ba63ebda5f3dced6e60b6f445,2983945934018931564670394,83
0x140f38b47b563b94fbee9d69764b7e26e105242c,2968499783071345461772776,84
0xf94ad6a36df424e3ea1da2f30281436d820db8b6,2947613742486962028666224,85
0x99208b0311ec5335e918e010a925a2d3f59ce93f,2943096939520035675977977,86
0xdfaf7cd4ab0fc1d7f5ccf3216769f26bcd041a61,2922719191591678986158080,87
0x1fe5297fe9aef0cdfdb2f7e78b1c170daf622e20,2784803384731408532148266,88
0x961f6af1729f276c9a053016a2da2706a19b7c42,2773086902069746036452113,89
0x172e54a4eb6ae9f28a6b9290eb23d8e6c91a3905,2758357551379880197958990,90
0x9791ca2bff6c98005ba55dcec9e09e27cdad8d7d,2750000000000000000000000,91
0xfefa80407dded2a762429e8712bcc8ee2a0b46b3,2698792178963866121455701,92
0xeee240623c8c777c1134f2e8dbb0f7ea3da3d2e4,2671977004696767649682634,93
0xd7f4e01b66bedde8aa85300130cc6c7b9823942c,2607940496464415204920507,94
0x6795e9d7d58e1bca3eaa19e484745e2e0d4cc895,2554864813841196834101298,95
0x17a1523df839d5edb1d500881fbbb2714a48ca60,2541050065012992781657558,96
0x5ea35d9341af18e5871ff5fb15e548f168728d02,2532241803361461064741182,97
0x708c61f092877e4738e475fe868c83ae22942e37,2511850432637490396312463,98
0xb1a506146ca2ba7efd522ad313503c66c584257c,2506788482991735005284240,99
0xd051c3f7143b6bcf4b8fdf85443daccb686695be,2500676359391006401685817,100
0x0185c4fd0d225044169bdfd5150a269249c7fb11,2500000000000000000000000,101
0xe2a12fe303e34631c750eeb1786b6592d4b6eaa9,2465411971298129775938373,102
0x95b3304f7b2c30812333333d40b3a1d7f5a80c86,2424455182217143210229523,103
0x62a631b3ab16a33e65b2be4e47e3de3e4e74a794,2412346459215652358144892,104
0x97f61a1d8cd122a00dfa0a157df742d4b4cc8ba8,2404493749204915003865656,105
0x73e0f7352502c58b09056c6ce7cf5698286121ca,2340000000000000000000000,106
0x2302e8505354918b9693cf3722b18ecc17910039,2307326677969519501803241,107
0x131fb2b873a3a67a146342e62d9964a18b5b541e,2288799634354898045354431,108
0xb865cb29728ee595f720eff4e046ff1783faeb74,2233645684755695106733388,109
0x61d31df45733b733b351d7ab97dbf0e2132b210b,2199798755404965869438068,110
0xaf303a134769bab4f9473958c6cab27ceb5ea31e,2174553258222118510870527,111
0x3b6d4a2eccf0e716e61b4fd6efa8e2fc1b07882a,2089555925557496287052926,112
0x43b3a1c5125d4d6bdc084a04edfee772d609302b,2079230006725350682809098,113
0x133a5b7f583dcd3c1989634345a5a74cc1aff912,2042867557490757329271723,114
0xec493b8ee4aec10e4e2cc0c2f1da65aadb23bcfd,2006980717772868684545173,115
0x5bca4075dfc8065235cf75c6b15b410e62845fec,2005882639211734028741307,116
0x81d52d39a7e0e21c996610ff5878e88daba0fe9b,2003824775838342027273583,117
0x5f8cc1559a4d43a01ca12bce1d249c698dfb39c0,2002267825976877206930197,118
0x742dad84a2d61cdd057c9cb7b7591a59f34f9988,2000000000000000000000000,119
0x423f776b8b6c656f451c7527e2216a84e0ba7a34,1977709140070210103851643,120
0x3ccd7b219252d561e3e555da25f9dd122af94bf1,1969336578329146025836544,121
0x9f1a069e0a5fd61433ec40a5308d5557daa9c1d4,1954644368225504061630031,122
0xe6b53ad68c4979668ba832eaf9a080c9872f7be9,1952495909772373054181304,123
0x831769afc80fff6fb4d3e25e7bff2f7d6fb45862,1937667317215255372759040,124
0x353bd2e5da5f01707dfad0dd86907561ac66cc38,1901644467527989279108210,125
0xc4b809c0a185368103f462734ea7b61b3158cfe3,1886006863056076428946019,126
0xc947c07e4f956818d85eb437065454d711b93c5e,1853778260560697101126486,127
0xeac0101aac8e7603226f0f30b60ef1a008034639,1826180710811544645891226,128
0xd77d75e50312b3d99e5a046de4173df861bedbd8,1811392862304784570503373,129
0x25ded3cd7456283443919f9d0e03222d34f403fb,1777263012881150575896387,130
0x823b6b8da270906f0a231223e46edb5bdea3ff13,1772947144274774689350596,131
0xe20ad6714c896917c20ff66c826812651df58daa,1768931058556333639006698,132
0xb498c69d0a640be3dd9ccb7e8adc3c5828ba6024,1751899215625000000000000,133
0x9d5ca48d20c22275c922cbabdc18379788f4c749,1742819772227853566590897,134
0x17512f9840d7aa86b0e0df1c90e47b70c5842abd,1734668819098895894284499,135
0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12,1717265532630460941579102,136
0xe9266bcd2efc68eccade47617c703db3141db078,1712836579420491375916236,137
0xfda66c5f67b8d76102c7701a356638884d09340b,1703118258551273668756321,138
0x8a6779a519371a13051bf9a0e907c6226b861a32,1675000000000000000000000,139
0xcb1cd1b2fbb6161bd09a92d955dd1a7aa0c42883,1667369590999320330975837,140
0xe50bcc227c2eaea1c1292e32e5f54bdd90e35ed2,1665956130574091988859312,141
0x82868a1aa7ce65161263dafc42d66e3388888888,1665675243512930233996158,142
0x0174621a33773a9da88636b83293f58eac2905bb,1662465128137517559728212,143
0x627148962ccd254859a4fd085a6fd0d44750f13d,1633833251213987445687235,144
0x4f5d007454a16c897ca9c42dfeb50d6d8fbba50b,1633458313059614562282696,145
0xf55b2a49f3b4923c1ae7e636efa2a605cfe8cb3d,1632141096459024447064610,146
0x9109be2f88fe7a3cc22c69ae2bfacbcd052ba73d,1585840240443786958574053,147
0x4cdd192d1e4fcc9d7263873af273b578bb678205,1534134500000000000000000,148
0xfbc541c78d5b0ba819636ec06a9d5a759b2c93ee,1532667263327631658606532,149
0x82678c498237db15463252115554312cd23cdead,1532448344532152538090633,150
0x73068c3ea3d71c1ac18df7235bf2d21d67d29599,1523643681094989148123652,151
0x88289ac519efb1cba5f522970e63264a969bed06,1513376638972056806818750,152
0x98d840b40d060c9805a5b81ed04133a193e0227f,1511199652257652284711052,153
0x44236efb5bb9dbe73507dc9ece0ae4c53a7a193d,1500000000000000000000000,154
0xa2f4d6a41f29a6db9442a5bf913284747e789ad4,1500000000000000000000000,155
0xc16ac46556adf7ccd8c909c4a6678e89a08ded76,1491461318706397109003292,156
0x9bbcdcb4bf4665ac620fde7d23ad697fa12e3cd6,1488107688531392666534570,157
0x7e19c25679a5f4cc1351e80d428ebe6df929adb1,1468609172887392094732257,158
0x359ecb0c46f7f2899dcd4da89046c9240eac2a9a,1467029556990734188486901,159
0x296d6d120322113114f1acd8d24e4644bc6ca720,1464384822211796512596924,160
0x47c50e671d0a04cb2f088d8d7f8cedca54e8441a,1455067949800470218795532,161
0x3d7214e94598e4c9775028464ca604b11c7e5af6,1430516228443441994441312,162
0x756fc14f5a121c0a4eef2cdc9330046f33d1869d,1428086288100000000000000,163
0xbb07b619cdf958a9d80b69e01236e7c0156def79,1426002929834632948355530,164
0xa7770bf6dd252985e070d6d4a81e158020aa7ba9,1422191275582321254181546,165
0x200098c2ac63ab0ceca25b19f273ac4327d9a374,1413293029350241386968226,166
0x8a08e3ce6ced24d376a13c544e45d4dda02fafea,1404868903187533725529301,167
0x533b4315c3675b5b6285238dedce095181bd7c67,1400880642945769780695655,168
0xa28909f1a0b18828705c535f3926d22f8d4411fe,1391867786382361696485191,169
0x0cba8026b830168a4195047e7b5046288b4baee8,1391522254956656215604251,170
0xc21eb9f924315ed6b7e678e31ab7f58e1c476785,1371200683475691706938157,171
0x0dc1804e10acc1f510802ac88c9c2d8fb21f36f2,1347683523646685356524011,172
0xab9aba1244ce6b3a479e1ef475053c903d941961,1341127667441232069982140,173
0xac907b3cb603e54b2f1270d772bf324e943d5826,1331727272501335107455398,174
0xd02c337a600b0fe9ad0b22069158fcc4e61ef2b8,1329736340049147889180807,175
0x67c7d5619d8465ddd2428673d7320ce492b9546b,1326405414659724152013335,176
0xda8f9c99ddab078d14f8e6dca8a188fe0fd4c420,1323341333042702491637245,177
0x1e9963677e1612768fe0c25b0586a2364d57c672,1318039779096684898084242,178
0x0806a0cd0bc0e9a827513a8777d5ac901e2f021d,1317144940768955172495827,179
0x8fe36fe57a54979be5e4a26f95b2bcdb0cd06405,1294788201361915025337107,180
0xb5a2e48f3b6b61d1d59877c8046e7c2c59595e4e,1287719871324445663543120,181
0x45475d7f1d18938ca5ff232216e9179d7826aadb,1266322694258583254463248,182
0x4d597d2171f2fc804a4fbeec7916173e605d0c86,1261747863694290446131381,183
0x52afa91f56d6c744fbea68d4809ca087cb730220,1251550475247866660741300,184
0x8692c4c80929caa400ad0093233998cde2efbe65,1242956082624337090573609,185
0x9aae2f3145739065c6c67126c84882c929a69718,1241066553053078386834872,186
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,1222562496142543147458069,187
0xc5d986b1062940d66dce7ccbdd5ed2edb5c8b629,1221742352897629721501694,188
0xf6f182e6d4e2b19e67c9c249689011fd53e76421,1213999734624703157759638,189
0xd368306cdb2e5ef8f5b978b841c56d4cd8af2b08,1212066596954586327016464,190
0xea5578ee6f88b8a063d20fb8c45ba7328fdc5860,1203838785015122548827988,191
0x970b206f3bfb86f06581bbec04dd2e703266fe84,1203290162475993618947554,192
0x237a28ae53bb1babc890f92ffe4dce090c687220,1183327129774418625553093,193
0xbd6eb9f69f17b6310cc8cf6c536b1debf84b2ddc,1161894582018998422060004,194
0x0c2fbbd0ab66f7a7e261ace6bfc391c793b6e2ad,1160065556145368487441452,195
0xc5d760b2c0d1e4ac5c7fa3e4115653a64df99da8,1154311761078537427064081,196
0x021863c512669102642f3f8cdf333b4ec75bae12,1131391226117648474050799,197
0x63e29f37c06d3166d4fffc7ca877f147424cd582,1127187455683542289363353,198
0xffadb7571e0fb3ccd635f99fe1e4765ce62abf00,1113002886710934528011328,199
0x708403f1ee1ff76bcb68e12eefc228a7ee84df7c,1111111111000000000000000,200
0x20d82c916bb999fa68fe32d3387f53556b1d1905,1104558803064515522079132,201
0x9f1e56a50734fa6eae74f5644e7551363149da52,1100000000000000000000000,202
0x66dc2cccd7fa6206617a8bdee3fb6dc21b848a3a,1073753612741263542369442,203
0x9b97df946df31f72a4ed890edc50b96abf57c469,1070939149619917209466154,204
0x520a03419675c0c08195ebb2de0ea1e8c9519458,1069592657602188840200153,205
0x9875094945893d40979e2858b6caf788dcce3368,1065331011288846870863507,206
0x37c2a979a32ac33153d963d94c5313d56c89436c,1059503057401825071563746,207
0x11e465c310970d535bf61dd57095519ad38877ef,1058777904598426957030590,208
0xa37aa51ed9e1cdafc3093b3564e0dcd4a9fe501a,1053326270231243690148503,209
0x8d4bd63c0f18957cadc24ad71863b904739e87f6,1050940570008334066197348,210
0xf5d0318692f822680b733955828a25507f031c95,1041968400116524731314400,211
0x2b91b4f5223a0a1f5c7e1d139dddd6b5b57c7a51,1038413445032754216757120,212
0x4e7f64d3b607dde145a153de5df4261879f0f24d,1020507808975001252586551,213
0x34852016eca9f04373c9c98b72dbc00a75770104,1014671703644248419459040,214
0xde78a646c581f4b253ab49859590fcd427db2aab,1005655206818034685134813,215
0x2f141f5ab2c225efd168874ba8ab14a03af63c0e,1004604399990893604875271,216
0xa13a8b8039b6e8e26b1763b0e7e9ec992a73b996,1001958173187921519066470,217
0x5382a39e4bf36d123d4844520c15d9f6d7364a79,1001496200514005515920480,218
0x276c128b2bd12fc4953e63a393e0e2c98dd667f8,1001452948637098508781994,219
0x4c5699ed4021ede881351090154f9e1f4f4e6680,1000000000000000000710518,220
0x4a924b552f8d789adef4bb890efb2cd2a6de7650,1000000000000000000000000,221
0x2c7b2c0e07dc695d09945a59010fd551914f00ea,1000000000000000000000000,222
0xd18581cfce4d50c732d518852a39d98ca210adaf,1000000000000000000000000,223
0x806bb984f9b02645a38a7a7188b3cac4bd4ba803,1000000000000000000000000,224
0x0947f0ce4e49f3b1725fc4c5f8e8f37e6d3050cd,1000000000000000000000000,225
0x58603b5d0b31dda7f50109ce1f82526e1ae290ab,1000000000000000000000000,226
0x8a4724e8b481e83a70a0ec158c7e158502c9d523,1000000000000000000000000,227
0x9d2927cca1726f7412e4408046e3e801f3eeb723,1000000000000000000000000,228
0x326edf6da018b46ad1a493d31d00fa24f9fb8a89,1000000000000000000000000,229
0xe2e277ac9fa76e7abc72fbf7127f8417f5420139,1000000000000000000000000,230
0xab3ec2f97121fc16ddab7e3dc8956fe4907dc242,1000000000000000000000000,231
0xf5bdd73a7fc0196f1bd7fbe8a880337a134979d8,1000000000000000000000000,232
0x6126134294607dbd568dda4875a393ce1192adcf,1000000000000000000000000,233
0xbf0852b8a159ccd8ff476c34335e9db8a494d822,1000000000000000000000000,234
0x31ea3511ab96fe95ed414f28494bbd3e455dfb0e,1000000000000000000000000,235
0x7798ba9512b5a684c12e31518923ea4221a41fb9,999999000000000000000000,236
0x70a0493c265a898032ecfa65fc1072f6835d44fd,993152849667344344527738,237
0x8961962e904c2e60e03b02e1e5c2a248e0f92147,992406930186208490009826,238
0x5f5d1b20d83954edb2a7c9743283ec736e35d625,991633150413371985625963,239
0x2d7a87f26dca357ebbd71ef7a8a84a3dffcb9276,989453006578738577009229,240
0x2f2f942dfb05dd780f92400f02a88f66099e2904,983744172248790782271948,241
0x5fdbd6b860ff154b607e0fd28bcd05ba36a9189f,952519241366509238007138,242
0x276528ee28e808b8bcc3a660ed3ca0e3a368ed78,952500562615236182167070,243
0x89b5e904351cc767ad2d070bbb3675a63225d0ab,949347421754190263046209,244
0x1ac3407956f4fcf384766bf45e7db34bb84f9c98,944726532251682493969360,245
0xc5600fde03111c10604620baa4578e750815e2c1,939036153323266633103471,246
0xabf4c4a60d9783cc44920b93dd5f67f1c6353470,933584919130990368653865,247
0x817e51c96a5d7968fa47ff224f4b2d54211b0d3a,931892638079750347211622,248
0x831b34dd54b6eac9fc3372345aea99f997363f11,930424302072197120276259,249
0x44996f99baf81b9a41a68e93babca1e94250c579,930321910783986836180908,250
0xe56a5f00eb76987f1dd70d310ea174f9c850c0bb,926941355076072109880698,251
0x4d177a06e5843097f205e2aea183016eab2649bc,926330462987746276072316,252
0x75ab8edc9c359cea168f148a606246b1aea38e14,920855260517247867226175,253
0x1d883c5c5735b33bc219faecbe4d8a5bdb3575c3,915769300525456895263350,254
0xcd29c718c8961855172d3d8c766f6b2acce046e5,914728176143526420162210,255
0xc8480f441c287cdbe2ce31826302b4d039e97811,909800000000000000000000,256
0xdae5f1a2bbf141d099101dc054f41b48d8c5c207,900000000000000000471424,257
0x8b134832a647cf46cc2c456c9b78a09fdc0dba7f,900000000000000000000000,258
0xe7c98f5b611b924b53e1997d0a0a810463dc6d9e,895078133116337748137162,259
0x2bc3526ca79115e8c40bbaf180b78e81f459d5d1,882415903775261046039124,260
0x8e2683ce5da2238cfb43579aa41eb8e0fd8812a0,875729728617721109411531,261
0x1d213ecfffc66ec8739265e61d3a57e66d5d9689,866759120957862441187128,262
0x3a5aa7ba27813f77809c4a7bfc395d07b2893552,864536646726714060915409,263
0x5882e5bec3b34f46ec516b7e4f7ed5c604e8f42b,863489819987635673177117,264
0xd46f07a728228dd2c61e929499ce8abaf85e86c0,861416786125963020831748,265
0x29b52f25180d83ad496174b12c9eb9a9ab542b06,858032222035145870042251,266
0x3da00d8107de86885e1c826f4eb4e5551b97d419,855157227362066845225474,267
0xde62c86bf94f481e0ab3117cd13b13821fd69fef,854151425341367553895682,268
0x88b1cbadf743d404c2e58b996f593a12f5a51c8c,845151382062605076483933,269
0xf45db938bdc83a3060e1bd629767eb0e96e3884b,841133458349734058918234,270
0x2dd8c1ffd736e3d1e8c43dc3ad1da33054215299,839783836108173529542117,271
0x1db674e6c29ffd3081e052deac699e2f15e16ce8,833886295893729418397379,272
0xa965e9251c74e1df7de39947a00bb3da393c3f8c,827066449850564785117564,273
0x1e43ed471279bfd15fad46e377216ad4c741e38d,826405066113074997341878,274
0x1329c302ee837eb6203173804504a0f6bca18a55,825341365925757669007445,275
0xb198a4acfac89148b1f0475910441c8ac639eea4,822982960606928824692504,276
0x8c8910e0623ba5bea1e79c409adbf57f21b377be,822534391553160269965070,277
0xc78557ea4c5826ddbffb94c19c60be7231778175,822499629515179654267024,278
0xeb87eca53d7bcae1a18ec068cbc19e2ada5b6cb8,821982400477833045590850,279
0x4cfc2735027379e29443c1e0b8870f2b862f9430,820000000000000000000000,280
0x2b5fb9e2799c37c919c063e856fe106d2ae66d33,815522563328470633451398,281
0x2d52f7bae61912f7217351443ea8a226996a3def,814165680389721493191898,282
0xadfc0bb2b0509ada5a7c0d31cc38103635901bf3,811629145174446317855831,283
0xb444692c5f6c8b4ef271c027cc0b608fecd3a575,807220211547018146004372,284
0x58b4b99e50a7b1630ee0ce7d0e2ef7c51ea63118,795948574964868054486909,285
0x1ad70bc7ac98539dada8f97360d353687f6c29d6,787192888693223817524755,286
0x5b86d7f4c62c4f03387b791f6d32b05b02f50826,781038248659271006572310,287
0xc387113d5bc53f27fe3672366ff7e425973394f8,773852161259135609655304,288
0x5349f02a0bfe1d64a188be11a43249e325ae298a,773571918636391882256051,289
0xeccc484dd4093f62fc24c4725800013fbc2c1d15,773179092246803982711632,290
0x1fdadaae129cd255cb9a212f77329e27ba6d05cf,768200101050247971727003,291
0x2bed977fda1335575aa6f695950d3bdde9aa180d,768082106906747471204690,292
0x532619bc8c97c5d22cbca476dfff2526f52df74d,755489655013857022860304,293
0x213ac2921ce9374803a08dfe64ed6192854ecccc,750000000000000000000000,294
0x2d6e288c06bf5cac21d3fa1f1ee495ad485a2597,750000000000000000000000,295
0x93887f900a8b723abb6b12a456d9c2a686bb99bf,742000038198287773306360,296
0x75e221609c581035aa17020599b601f0929e5677,737687949988827379716126,297
0x6ce4cccc15f6e2d08214b4db3d498fddc5d0039c,736818955758540106391548,298
0xfa6890f5925844210c46131968648543d6871596,735888443084650355520119,299
0x839271ef8feba0466cea5cfae4daa991c3435e91,732650724813401014383225,300
0x8b4c4c07ef50209c486b906b7c583691992bef61,724776404584176161901121,301
0x45e27f7ca082a592151e8ca23738552e99f1101c,723627795229648424236223,302
0xfaae8dc8ee12ddab6b98394c5f01e4d6c206dfef,722238386506099371340567,303
0xe5e62f948d3d5e47c030839d415b474ad373efff,720272422866990933821066,304
0x5dc5f0c88c525020da8ace9be93149ea18de31a7,718440911700898958009523,305
0x06f0153f3abee157cf34b964f6d0994d372647b0,718365490941163762561785,306
0xa417a4cc052c9a980ddc582a36c35c94f48d6319,715750132683452441509613,307
0x75be7d6c98db1dcccb2993b5c01db78bc74d9317,714170368725671122327524,308
0x115921a41f14f1cccbac404fed1dad824a5ea29f,700000000000000000000000,309
0x467b79bb2d91748bec0d69fadf5e6ba55cfb3653,693206000009305527149775,310
0xef07e66140e8cc47b1fd1ecc8dea02dd894a768b,688885362375290115694988,311
0x816ec24206a54f35c2d2c58654c6c46dda35925d,679385133575490739902215,312
0x5a0539b9364e377c18cb8cb15147c37fa4195b1c,679007289364132555520826,313
0x845b1e9fa75cdef511678c60f1be2e8ac8bcdb03,675826040032676529789991,314
0x7a8d09b0b09b52b4f7ac6ea55d8e864cb95f60ba,668061762916609903582810,315
0x48e098d3d5c4bbf4b9721c3889eb5f0efa607962,658874415744270574856177,316
0x4fdc7f266c35da906c5d0e4efc5546b936748fed,643312047989362994144021,317
0xf9ff2411eb26bf02fa799622d9c431478e2872c1,638788435114867749687683,318
0xf41f691ed08e1b419bc60ba9cb9d909cd48864a3,635040683097763265488570,319
0x1a51bcbc8d3642680d8267550f54e6e4cc5c4984,634010067993273853477256,320
0x41fe1fef528c7032813b6967e56d743b0fe479ec,633537044173380223732405,321
0x6dbdec03dcdf27b41ca9cc7a4d38b790db3fbc85,630788720252984122695577,322
0xc09dc387d49b6550d6879b1847d02238e7950443,625837053992392002008625,323
0x8d82e06a97a72efa3bbc950168c5ed37313306f5,625000000000000000000000,324
0x8e477f88685a9c34f69b69fb439f5e0305121999,625000000000000000000000,325
0xf56e55e35d2cca5a34f5ba568454974424aea0f4,618319512889275665864878,326
0x90bb344e5b4866ec8def6a7e7d367a6c063d79ec,613629080261712838433801,327
0xe6463f8645b64e6bf418bfa66c202b56ef774038,612824221865121030648453,328
0x6d0f78edd141e68199d31a81199aa71bd34f04d8,612681904070429589394282,329
0x67e0c1e9bf2fede79e5c1f8ea42ec818d44b7ac8,612000689756859930743493,330
0xbedeb3d73388322f6f7bbbb9cebab44b25a4ce32,610472373203103618464272,331
0xa34d7f3fba74aab7ded1d740a81a5013baf326de,609692321021229458447069,332
0x3b934f6d5ec3f28ab687611dffb006daffee2cbe,606170117472283656845982,333
0xa4285637d7037ff7edd0301d15027079767712f3,600000000000000000000000,334
0x74c9846197330c1906b346f73d7814784e823b8c,600000000000000000000000,335
0xad46a3101fb0d9ebfbf304d956d2cbd13816fa44,596594429584479507777617,336
0xfca31b296ce5269c1bdc51148506c925f4ea8867,590208924080771584362631,337
0xc6ae36004e6b1c6bc020bca42068fd32d70e0cf8,580503429506325171486132,338
0xd1ffda9c225ddee34f0837bf4d4a441bdd54c473,579568572352385634700693,339
0x7b533d27235b7a5df992edb42fdc231068c7b6d4,578511119036658140288169,340
0x49439d8edb87f279979b6823247ef03d3722b083,575440101793621408410309,341
0x75be8dd538ab5c7ede9c40cc599a6afc8486b6b3,574452427242592187142534,342
