address,holding_balance,rk
0xf452146310099268aeedd42f2792793b8fdd87ad,3750000000000000000000000,51
0x62010bd90c9b427b6d45bbde1db16bb50e6177b3,3750000000000000000000000,52
0x467a8960e4d1604b199c00bd6915cb965fe8bd7d,3750000000000000000000000,53
0x47fdb303e49707b4ca507387099f4d954c297df8,3750000000000000000000000,54
0x432206206e58ea307b4f5858a2e2055afa5a471f,3750000000000000000000000,55
0xdd4021bc586ab5a47b500e33e8f16686b3ec60d7,3750000000000000000000000,56
0x04d39a3c66e5c3d1507400e2623b0b4ee5ded5ad,3750000000000000000000000,57
0xdead0d7c6abe46b133cce19aa1ffd282f301ac07,3750000000000000000000000,58
0x7b14ce5a0afc89adf25de76b95e3ecf87f0372f3,3750000000000000000000000,59
0x80e8bba3082f96832851266be6daaae3bf5d48eb,3750000000000000000000000,60
0x459e213d8b5e79d706ab22b945e3af983d51bc4c,3750000000000000000000000,61
0xc0d5adf62e82f7a06afb222ec5f360c77b1248a6,3750000000000000000000000,62
0x58603b5d0b31dda7f50109ce1f82526e1ae290ab,3750000000000000000000000,63
0x614e860aa61cdb5452463255103f7941d344f44f,3750000000000000000000000,64
0x491f7f30f28b2524b53b1c628447743040b40806,3750000000000000000000000,65
0x28aa4f9ffe21365473b64c161b566c3cdead0108,3750000000000000000000000,66
0xd1ffda9c225ddee34f0837bf4d4a441bdd54c473,3750000000000000000000000,67
0xb3afdb14d4fb26e557f9d184a4ded5e0469e6207,3750000000000000000000000,68
0x8d4e8f071b27b8e201a713858162dc6cf7272367,3750000000000000000000000,69
0xf55b2a49f3b4923c1ae7e636efa2a605cfe8cb3d,3750000000000000000000000,70
0xeae5886c57fad76d569381b3812cd31348b7c3d0,3750000000000000000000000,71
0x78ec5b149f183541ff6de4037f9146da7293e3e8,3750000000000000000000000,72
0x55d7809b8f750e48c7141a86395e299af56f739c,3750000000000000000000000,73
0xf0df547b76af0fef5f6959a96ec8a026132f236b,3750000000000000000000000,74
0xab9aba1244ce6b3a479e1ef475053c903d941961,3750000000000000000000000,75
0x7e19c25679a5f4cc1351e80d428ebe6df929adb1,3750000000000000000000000,76
0xbcdde4ad3dfff346875f21a5c61617a940f57c6a,3750000000000000000000000,77
0xd33cce1423c60216590564f50e3a810a05669afb,3750000000000000000000000,78
0x90fe6711e3c6d9e505f8baeab3a1e9af8cb1bf21,3750000000000000000000000,79
0x008aff58c54bd90685e9c1373d7147f85a0f00f3,3750000000000000000000000,80
0x96f47cbb5fb486248447f4195490bbe27d865cf2,3750000000000000000000000,81
0xee899b1ff2d0396a93734bca4241695de5bcdaf6,3750000000000000000000000,82
0xd04ce7cc91d1256e86b7285c78410fc66e9c4557,3750000000000000000000000,83
0x02c939f8c649108ab50418a4451730490bff2725,3750000000000000000000000,84
0xe76293614c4f9318225bb8d4b3bb5f2a0ca409b9,3747513986016687937765596,85
0xee3caa136d8fa7cbc41dff619ce5c65986c1167c,3718239629198354066553686,86
0x84cd67d2bcb28694b7b02ccb9736bc9547181588,3700588418204152545456491,87
0xba0b41a84448bff830f2589c700abbd9fa10770d,3657588518871159340203563,88
0xda666247d80fe41e070c64965c12940eedb7ff1b,3650000000000000000000000,89
0xb033f13bb4f1caf484ab5c090f22be425b2146b3,3644927482835745640000000,90
0xe01ff44ed40070b19cc967b4f062c1b633f29195,3623411085727786596844792,91
0x1ead4dac5b7c69a296465123124265f51f7c5eba,3597768635144273629493044,92
0x4a795509a521d22123a66317708698e81d147714,3564000000000000000000000,93
0xf6f182e6d4e2b19e67c9c249689011fd53e76421,3542393393641115381297460,94
0x9f14f4ca28320499951270cd2927a6d2d2c0c24c,3540633293055248500574893,95
0x5049675ca6d5babde646e2b7283f3b6e45e3bfa6,3534302865946023145703962,96
0x4a515449791df5b199432fcde68a9666c44e574f,3500000000000000000000000,97
0x26d0a4bafa8be176643da7cf0ce865f0e89f73e1,3500000000000000000000000,98
0x55bb99685ef0ea33737cc6addbaa8528b55c4c04,3475791129111662513407270,99
0xca03901c0e7397678c025ed66e56ed4a5b72110a,3409053608847992428471451,100
0x25e886d47d26dd0b487bd064531603c0966dfba1,3375000000000000000000000,101
0x35a0259779817daf4bedc8a575bce4c29d14dc5a,3375000000000000000000000,102
0x1821bd18cbdd267ce4e389f893ddfe7beb333ab6,3375000000000000000000000,103
0xf10408dcc4cf6b68427564f01fe1515013abc6a8,3363648809320329811820413,104
0xdfaf7cd4ab0fc1d7f5ccf3216769f26bcd041a61,3349078624081364540981248,105
0x21c106f32e45ec16a377570ee4214d40e2e8a615,3338314189731814630952786,106
0x92e6f7ad96f939b3cccb416dc32d621e73efd9c0,3335293937712245075709752,107
0x121d6990e624cfa09e3b785a2d13935941b29bfc,3329806247732298795138105,108
0x0920c2148cacc810fe7b16b04055ca2e31950d11,3304000000000000000000000,109
0x4e4db3a4c6b0cbc2a49faaa3a4d67f19b6256247,3252743336336242496662118,110
0x7eb638f88803ef7dba88aa3e1e666178b26da7d0,3241214818036143051952730,111
0x9d584101e723db322af0f1686bb80caa1f0eba5f,3221363703133237490100796,112
0xafcc6c6b7fac786ceb0713d075562f04e5ea9b24,3211849580192866974561306,113
0xf7e011ac2c89fc98cd8e7e8667438a86746617d0,3191161760552741753850889,114
0x6b9c3ecd95acb9d64591261cc71997df4c96e521,3158749774375000000000000,115
0x74151e9442cbe3e8b9b957750017dcb3a9cf3eb4,3155558663808268614154256,116
0xb5cf2a1bdec274e1912ef1fa284d4530ed8b8b6c,3155181380382887570347822,117
0xfd18c330c03e9d6eca9976cb0c93baa90844fbe7,3139570559717902824979989,118
0x245884cdeaf149890a0deb08b4c6fd1be25b9421,3137752326576693855972149,119
0xef4ebec817f232d73cf944fc5b2c471bab4fd697,3100000000000000000000000,120
0x0b44fbb992b7516b7cce5ebe2f042630aacb3a1e,3085959822882534248275598,121
0x8c7661cbbe32ab65a3af9026076d67973eb994d4,3054053218153645733574654,122
0x81ce0e64aec60e43953024eacbe00c52b56d6c26,3001566179295282574701060,123
0x304856144a8cc390cd59c76f7df2dcd8174ba549,2999900000000000000000117,124
0x6d8080c78315fbdc0ce21a3765cdf1ace674439d,2972847299384165646128894,125
0x378882b857ce9372f8f0a593a5fad8b714da83f4,2960484417542511675713862,126
0x6a8a014b725cfbbf194ef9c6406734b0efea3558,2925488917544695896902532,127
0x696aea8e78a2c3bcdd2ebbf768d8f84a2548e316,2870670790911976250920991,128
0x18085278e14d531a15ea7c3a5559c927b02d1b3a,2812500000000000000000000,129
0x9bbcdcb4bf4665ac620fde7d23ad697fa12e3cd6,2808996685935899762661096,130
0xace530b040696e1f12c715fadb355838275a56b4,2807877222469976593309256,131
0xdab8799bd492cc5819a71f17eab56e089f9b1b21,2789999997882842778671107,132
0x9c4e5d8eef94971c335250f11b29e290dcf84bf5,2787675575153667436079654,133
0xe0b450be5911317119256bb95508454db42d6bd9,2783299067551294267456510,134
0x775dcba2eb7c2d4e1524831549762583afabeff8,2760948031874734840208368,135
0x8bb0eb4613c709402aefab2687f9380c5b8c4e49,2750000000000000000000000,136
0x25d61a0a6ce4010d1c5a3b73e9ca8c9af5054589,2750000000000000000000000,137
0xf8a5cda43918f3560e3d7b872a42fccf54851986,2750000000000000000000000,138
0x71c8856b3b0446ae160d6d404156722c2ca16728,2750000000000000000000000,139
0xb124a9cc72f7528815a0a057fd712ce4b0ba2b1b,2750000000000000000000000,140
0x8b1c13108522d7e292587329ba8318697c6f711e,2715479470953958568816757,141
0xb44b8f1f521d4b0f6643481eebd43e4583232c76,2700000000000000000000000,142
0x92a0e8048f7950d5af151d839536fbb5aa1db419,2685663129486191018019970,143
0x843573f8809eb7a825ea66f9448dd34d7434c858,2635236143954044795807636,144
0xa50f67dc59c74d9c3887c3f753f8bc467f764004,2611675706569820137003108,145
0x992506bf6485f67ee89706ceedbef3a9c9223d47,2607002433429364999146076,146
0x19ba3570b57b8b1e09df312c5316d719491fbd60,2606964397603432797826147,147
0xe9f7d35e197f5c05f2e90284e6f599fa7e078ac3,2595267469843698498425824,148
0x0ca6cadb6a8ca4199788b9a060c3285fe7b897fd,2535988809708521292599484,149
0xd70ab82dca628365aac98622fdb9239371130511,2531250000000000000000000,150
0x4bc3cd268d97d77702e14d2dbcd0b3c93a57d66d,2500000000000000000000000,151
0xb1b3ad8847bd0bb8d106f3d3cf73779546ef88d2,2500000000000000000000000,152
0x837756fcb42e56d4d75b8797d474becf2ba3a6a1,2500000000000000000000000,153
0xfcb95fd5a0e3dfafc1a28dcafc0e8823f35a102e,2494470823208920962489942,154
0x9f5ec613368810f3590c83ae9816d55055b48529,2483414929197334367771215,155
0x3b8d785c131ebda6118bbaca2066b0243a6728e8,2470000000000000000000000,156
0x74e08ed428fa7b41bd097aab4a41ca33717e7609,2451985975430524388967225,157
0x52650bc01236a2106b5bf8a6f6142c87fb3b9f08,2425251948953395742021719,158
0x0a3082919f2ab7655a0674f713a732613ab74d89,2403483676035422806726571,159
0xb2c5159eccc5f7800c36c01393e3ed356dea3b83,2375000000000000000000000,160
0x18ab7637702e57b448051accd5f47a38dc05369b,2353909819573954972256578,161
0x9296ba6b3aa46faf8794824654c1f2b72e191569,2348780335383785616311639,162
0x1c57fbfe1aa0db3bf086577456b6e209bf199572,2292850023930362533434028,163
0x3246d4884f31886c3523e927cdc25df1f8873db0,2275900000000000000000000,164
0xc6d9a94a87ec1ac4cd5ac6dfdaedc56eb1f80169,2250000000000000000000000,165
0x8bc2a10797753f93814a58eb5244035365884760,2249241683100148450039355,166
0x0487b5e806ac781508cb3272ebd83ad603ddcc0f,2214617094036495472935690,167
0x9224cf7956b8787f1e015349ba2937cef29215d8,2188267334839248540845353,168
0x688e089c9adeeae6e5743749723622dfe7e40dd7,2180106905650578727119384,169
0x711281c1b26aaed86e40e4caaf76c1962b45e161,2145378260607278998164204,170
0xcb927731f27898b30ad85964f9c5b784772cb924,2133550424233701257174457,171
0x092cac4ed41a12bb0dca2a32d2823c3377ca2ad3,2105215133048411431534459,172
0x92b53913dc888d38eed26506b270d4252bd2da7d,2100000000000000000000000,173
0x1b72f3894316e5c52a0d9f989fd76abe365b8854,2050000000000000000000000,174
0xc339fb1eabff9ed7482d41f7e7b6c05eaabf836b,2025000000000000000000000,175
0x4be48570a6c9e6966c191f6135272cb289e72215,2000640080085885183346809,176
0x845b1e9fa75cdef511678c60f1be2e8ac8bcdb03,2000000182120863343164774,177
0xe7420f4b26a565186ccdf5c3d356c62b127c81ef,2000000000000000000000000,178
0x04570638736dbd50a48e353e58d764817414773c,2000000000000000000000000,179
0x75674e9c4adb3fc69d60123075ec6cb2eeee7461,2000000000000000000000000,180
0xf5d0318692f822680b733955828a25507f031c95,2000000000000000000000000,181
0xc6b3d799c531f3d1f3677cc4a5d49d777c63c66d,1997256409525673515210596,182
0xb9bdb21ef696eb1b23df63e4e231c933f3de23db,1981849717909296396492923,183
0x5ecb2831f504bfddb6ce38272f46145205a78c7a,1977047654857033610428416,184
0x92520b3e05e5cbcb21e19d15cb2887c6194f3aca,1976366277305663719804883,185
0x39c3492e9171872eac6a99d9c0b6dbae5d4ae959,1930867912427682465236816,186
0x97a5d1b2b229b8e302fedc0b75b9a8cff8b86d87,1925137068078828182751642,187
0xce5abfa37e36e93de24a20864ce4a3ce470e1804,1920767670750065851118825,188
0x6175e7a985caeac2db12fada99e626ebd6fe7bcc,1903891069728956983803904,189
0x0d3fd8b5f4ac520538efda1b4fb7076429ba12b0,1875000000000000000000000,190
0xc64eb8047af339d48dd0f4dcd82b4c9b5c8cab77,1861108926777427402524723,191
0xa3255adf4a7ec9451c090124befea182fb017336,1850000000000000000000000,192
0x8d087b209fb7838861c16e9c2cb2521d7754d359,1815177278323909662741215,193
0x658013cc7028fa6426440b06812ce65fb0aaa6fa,1797641198629080863439712,194
0x4c1595131e717487f28743923a7a3a6fab17e54a,1775930000000000000000000,195
0x229fda19dd94bae9057d4c71aff3cbe6d53dafec,1699312764285981678026501,196
0x4fe558626f5d02ec17169679373e0bfbceeaa32d,1653624495143504623553792,197
0x3aa22048fd4a28ad298a0fd6f17b78bae48d68e4,1609685361858435791107886,198
0x8250a7f9fca9c33e68eead8c05c1d58c8fd70d13,1600000000000000000000000,199
0x558aa1107b507337e102a31bf6a6f9714e28ac8d,1580311803499263456891443,200
0x5dc5f0c88c525020da8ace9be93149ea18de31a7,1576987816836654483074264,201
0x9d5ca48d20c22275c922cbabdc18379788f4c749,1573094754203869863192700,202
0x81330be4c870bf7bf10ad53a1bd1b487b166c0e7,1572671815992127178078627,203
0x6370fb05dfebf6f52f37f3bc4ae04c37311580fd,1541822301063720220862503,204
0x9aae52bcb5f92020f1ef76bd1c8f71b2013d16fd,1528877663743877620090240,205
0x9f777712300f948adf69cd8aae50dd3cad64f3b5,1519374518816036060619424,206
0x5d4c262e13c30dbb62559586c456156dbc9f6f74,1500099000000000000000000,207
0xfbde37f6f358985da07364f9f1a74178a680bd76,1500000000000000000000000,208
0x1221fd8a08723ac840e9b3a641fa99bc78dde4ce,1500000000000000000000000,209
0xc20e318fe1830de929bb8ee57f6209a89f0ab00f,1500000000000000000000000,210
0x18ccc241cce98a67564e367ebc1f1f0e692e3188,1500000000000000000000000,211
0xaa9d229354562b61f404ffd48ba3a13fd17f1ccc,1499999565875996935573642,212
0xc229d066040675c5ee4a6db894e3ff44ddb2554e,1482500000000000000000000,213
0x7a55aae410ff412f39b023e9b5e2e5dbc9a58f68,1482168908963303749813205,214
0x73f6394b5f47ee617bd8bcabaacb40917735a017,1453572607630871674860920,215
0x098ce140dd8374c84fa56b5109f523911eddcf89,1447091468543950429505415,216
0x4c17c9dd3674dc25ef84f2dfa462d6aa133e728d,1444161865654389209690541,217
0xb1a506146ca2ba7efd522ad313503c66c584257c,1422683533931974733296436,218
0x53759d57e65266ad0a137335ba3394e4652c354d,1400000000000000000000000,219
0xaa08c044246ad15104757cb4e17299cb59834d7f,1378204598364168365102446,220
0x035f2c1abcccb44e0ab0379abb1a2bb6fe404117,1372257521881947460278069,221
0x811df97556052472fec68418e18a4663527be3c2,1325039558427684879176522,222
0x8f99b0b48b23908da9f727b5083052d5099e6aea,1283275256539040164377783,223
0x2f16c5ae6f07aa2b85c6b71e9179ffcb47045677,1281281242037936508423560,224
0xaf303a134769bab4f9473958c6cab27ceb5ea31e,1279217172597803549238529,225
0xe6a879995d7181a51249a9ac5d45638a6d5b63eb,1275501322037624882942064,226
0x50918c0d6e3010a6772fc027e6d2ad434079ee0c,1266581641370618232485022,227
0xc7d8cf1762c743f18b128f4147056a3effea8884,1264331065901104532830836,228
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,1262645273522958376741501,229
0x5c84ea06b52edefa49418409a4a981fbf942e178,1260638754188084591085658,230
0x2606edca95091680088dfe5148839bea09e2b18f,1206076804150118040638845,231
0x5f2daaccadb6f8437684b7a4d0046517e0cfe3be,1200001375000000000000000,232
0x9e8178f624a00a243f31a4c034215f07b79db8a4,1191751222811743657599747,233
0x06eb3b9168a248ee3ec54fc650ae51a5780f1427,1188337016781522250646865,234
0x3e397e679fb1adb0ac1facf4679cc222a9dea1a3,1182900720965026398690719,235
0xdd6b0e7125c1f37ebfcbcb3ce8f712b8b922d09e,1178700355951780104733635,236
0x390a3d352e8b0f01ffa1d3bc457d8af62b49d24a,1171148984244012783538821,237
0x25ded3cd7456283443919f9d0e03222d34f403fb,1166938055189811432531234,238
0xb7a7b148a90b277b4c21fc4f33c4734e095b5dab,1150902833084082480206842,239
0x2d2c5c2035c78e8237f8434390b5c2f86eaf1cad,1148186416963564137164474,240
0x48b8419b2bc0fb63ee96e3a370e30b200cc2e672,1128070949361008609828704,241
0xfdd0c59a748f010431b65faffc2e48b1dbcc008e,1116720414448074816966772,242
0x27cea8a2f64e5677c18e6e1cc127bb6d4da7b33c,1115616515198958660054603,243
0xea5ece2c16020b89036ccfe604da83223cc0069e,1111593197072234289061698,244
0x73e1fd1298f1e027d8731e0e95d3a82dcbffa4c8,1100000000000000000000000,245
0x0637dbecb11094e1ed251fc612512c6ce1391711,1099536739180907387333654,246
0xa0181a7d77a4cb73c5f252c30baf085da0fae1ab,1097461660691144506497216,247
0x1c4e90fc8bdade442aed58f8011db5a17a2e7199,1096910638098755811633916,248
0x72dbed92b81e84f4e5075ddc5261a5fa1e409eed,1094038016999056305487989,249
0x2b44bcb3ef096a98aa6d2bdf7d12ac76261c3c0e,1088989598768104575857209,250
0x8fdfc1df287546997aa5f5ef3ce3ed292dce090b,1076788753385661409193515,251
0xfe2e9be9bb14bcf9c8ebccd669a4b3efbd8077be,1069878825089320400043452,252
0x5b791250481e6e5521073166c01f4cbca2a56825,1048245586551373011549133,253
0xcce3d0a27be7935fe01feb2739331439e2d9b8c2,1041090049630609908442411,254
0x400af9298591c5b1ff4fd80b7a58902e210fb9e4,1039185330883503407593753,255
0x134ca4fee2a9b53007e1cdc811c8c06fa05cf4dd,1032994181824629156420854,256
0xbb0b8ad924e7c4b136bccdbe0b69602052687e29,1028071461812256884157562,257
0xdce1ed4d54429ea51a47c35471710437b0c67e7f,1024865582381112218764274,258
0x90bb344e5b4866ec8def6a7e7d367a6c063d79ec,1023768048674326422280789,259
0x5324879f5245ef5ab91ef0bdf429446bba97607f,1017007714281787003336272,260
0xd77a5aad247752993a40eb3b3eae54aa69127519,1008673694513294858318008,261
0xda8f9c99ddab078d14f8e6dca8a188fe0fd4c420,1005928904495627817645899,262
0xb1e302b3a3b0de2173c1a1c2de19d2868b7c446d,1001624022734631472333441,263
0x0df481aaa715bb1de5bf4e3dbc7483b06009c7fa,1000958535763550694110603,264
0x49f1a7730cebf521d3ac7c5f0b207941341a582a,1000739456264343005085224,265
0x5704be4870fe521723ec57a1c32de8ca1b508b15,1000000000169131136267916,266
0x021863c512669102642f3f8cdf333b4ec75bae12,1000000000000000026588473,267
0xcd532243888d26791881064e24d4a25fd0041d98,1000000000000000000000000,268
0x8a4724e8b481e83a70a0ec158c7e158502c9d523,1000000000000000000000000,269
0xb5cc3308c8e0f12fccca72e0fa3c8c20518c11e7,1000000000000000000000000,270
0x2fd1d8eaa6ed1b424c2d03ce5eadde9f301c3235,1000000000000000000000000,271
0x4a62b26c497d5a87f6773cfdc0534bf3ebce781b,1000000000000000000000000,272
0x97f61a1d8cd122a00dfa0a157df742d4b4cc8ba8,1000000000000000000000000,273
0x8e477f88685a9c34f69b69fb439f5e0305121999,1000000000000000000000000,274
0x283939bfd3cadefa6f12e8118dce403a2a3a12f3,1000000000000000000000000,275
0xae342bc1ddace51f674151633f9fb3f52440e961,990107093118237723849872,276
0x2fbe784b684c8eed24fb1115dd046de513162e94,979908228098515692844611,277
0x36cd0407d7cba4b7c9da725441066da99bf18395,979337532839325106775900,278
0xb3b8092d87cedad879514059912c35c777c1437f,977572641972936741111474,279
0xa5c2c411425d6e4a491aed85e1ee565f886c70f9,976732662943574522445188,280
0x311aac4d6a2ca079169c6da99aba5f853c6ecaa0,970001573749654893546963,281
0xfb88d547b82915ce1ccbb59f08e873b314d29ded,963348869712856304113123,282
0x15044445b4491de2d555fe91a7347bbf4c0a41fa,958721899147707766389967,283
0x5f8cc1559a4d43a01ca12bce1d249c698dfb39c0,950096271352049338479139,284
0x5b0089d51f010514ca77247725b9f4f5b108ad4f,946329574494502243285258,285
0xb37f7b3c61aee88cb693b47c8c8640234f8ccee9,943204008618610364953064,286
0x28c4e5d528998c9a319efce613695264a22cd3cd,942758790332748564788784,287
0x48adb20bbc0026619496eb78bab389b5a2f76f8d,935784927345875625250487,288
0x26b4d3aab05008cf08f0a54fe02e37e13af2f9f1,931085971289509580147835,289
0x0241dfb8165dac08d3f78cb931cf46d110f16733,919571723082275715969782,290
0xb5867374b44ede6619886d32272c02b5bb10693e,918562033155690332803130,291
0x28e402a1b804936b47af5ff0f0fb066c80087676,917261612598631873495643,292
0x6552316697951435772137032762628463705058,916889476179917320906920,293
0x81e30bf684eb2d92b15d1e430c177adc22839cba,902898382121363147796099,294
0x359ecb0c46f7f2899dcd4da89046c9240eac2a9a,893656710378467695660628,295
0x50b46ef9a279f29954ef673dd5a0f7088e75fb38,889892578125000000000000,296
0x8383b9a512f1c0e57cd015b076372b2844859e57,881730549372780096687768,297
0x82d83629f48b690226af91547cbfbfc8a52b73e6,871366459517912704730460,298
0x849151d7d0bf1f34b70d5cad5149d28cc2308bf1,864492898771925069082883,299
0xa97c9b02b6c2d6776ad585edf496df9de8ad2246,861395454500754353759232,300
0xf84f39bae21306277da76e900d7f3e795320c031,860076932926763230149737,301
0x25fd25efc534ae6bad2f7d38970ff8f7f51dd67c,858199806508006988139423,302
0x7ef8e571ecd107d006a1696b853954974a40de7a,844163766709403484898521,303
0xe751d56c31dc1b16595a2cdfc94388687e26a674,838159068946604070995317,304
0x1e1248738d3c0e9b91e3cf6903910b6dda53b846,833786109469156192476649,305
0x1050bee38f353d9e7ab027665a508e33ac7e8e30,833561114217803944774547,306
0x9fbd4c8b5e8600c9e464235af6d86c6953302a50,830918248613301516278121,307
0x25b8f0a95a84fc3b16d285bfb6bf1f30aac23928,830580630904253419871126,308
0x632b01dc743fcf28a542ef09fb6316c02cad3a39,822057102744408363850012,309
0xdfe37b38a42dd5267025b57d0de64955d0ec4fa0,815816159332099348425832,310
0xfa55bdd5d882614d03dc270c3d51366369778cd0,814490793213290390727773,311
0x92b3f3ce2bcaa06225b383dd1a0d4bdad1ff2526,810642883560285455049955,312
0x75e47442356a8b909bc5392c6055557d7f99f885,806806273968710945506558,313
0x4268d85e6dec7502c55634d9ef2daba554942163,804350556495282680434095,314
0xa779fc675db318dab004ab8d538cb320d0013f42,801545114838350841486932,315
0x712a73822322fbf206eb44a25d1785afb5f49c92,800256911216852410427637,316
0xc084bede87eb4337e7176578c4e2096797063a67,800000000000000000000000,317
0x965bf8f0fb9dc875e7c6013aeeed7c60a6b5bffa,799404178259458556381207,318
0x0e07ecb7ea74b53f41a3c82b9ff7323512866ce8,793825135497170368749352,319
0x3f5a137960fbb58cc79daf938d1e5f13f0439805,785370387053127557562025,320
0xd4efc1f879a8acfda3afb3b4f3e9ed65c9238020,778971146372561976245634,321
0x237127632bf072fb7f8c69752d53c0c0a323174c,775530737131965183593942,322
0xd3048a8776d6fba57a0ec51e026ace70cd7a14eb,769150041943838569338245,323
0x77cefa0233b53c088ebb30558d2683bec2ce223e,762845195008111955584313,324
0x8c601ec488004c7b40c30ac0115cbf01e8be41a7,762065765850254702483791,325
0x7aae1a77c9f7dc446b401777fb3c9ae5ffc653fc,761103810560955865490232,326
0xefd01453be7b725ab3fc57d5d280fdc46609f253,757860930203702316818272,327
0x3b86d50445be0a6694b8ba4d562dc67b9812161f,754498549334508897974652,328
0x5aebea92cb88825ab8f1f346798dccfbf0bb7544,752496628104831657083546,329
0xe20ad6714c896917c20ff66c826812651df58daa,750000000000000000000000,330
0xe1fa3e38528ddc6f49b5a7740998d2fb9f69b496,749199111022178441693499,331
0x0dc6853828ed79ca4f78f6237b11bbd14c49db43,747362328534857853100605,332
0xd30fbe644ed73df46c39cec3b73ed2dc8f82e246,745094011600590304244827,333
0xff803bfe45ea80c892597fec766a71d1c912eb04,739974397581398727972221,334
0xa13a8b8039b6e8e26b1763b0e7e9ec992a73b996,731658844642867024864741,335
0xed6a4e0a7781e1f7e25054db9e29a4121bd6e842,731126940141594773371265,336
0xac4cd92db83280a3857682522ab96b4c5b63d8c8,720291718140286680548379,337
0xdd92d8f86977d589e29857efdcd4c36080ba6c9f,720067939376465165430492,338
0x1dc32a3184f32de4a08e26d3432ecd108b2a1918,713278453598291872439649,339
0xb07bb652c98e30725e4f0d947823560ebd0f6337,710375660012653098285822,340
